0;1;2;3;4;5
Business-Intelligence;Microsoft Teams Integration with Project for the web and Power BI;2023-06-09;4326;Learn how to build a fully integrated project communication environment and maximize your efficiency using the powerful features of Microsoft Teams coupled with other Microsoft 365 apps.;['Microsoft Teams', 'Microsoft Power BI', 'Microsoft Project']
Business-Intelligence;Microsoft Power Platform Functional Consultant Associate (PL-200) Cert Prep;2023-07-21;5940;Develop the skills and technical know-how required to tackle the Microsoft Power Platform Functional Consultant (PL-200) certification exam.;['Microsoft Power Platform']
Business-Intelligence;SAP Business Rule Framework (BRF+) Introduction;2021-06-28;10970;Learn the basics of BRF+, the in-house Rapid Application Development tool from SAP.;['SAP Products', 'Rapid Application Development (RAD)', 'BRF']
Business-Intelligence;Microsoft Power Platform Fundamentals (PL-900) Cert Prep: Power Apps;2023-02-07;9560;Learn about the capabilities of Power Apps and find out how to create simple Power Apps experiences.;['Microsoft Power Platform', 'Microsoft Power Apps']
Business-Intelligence;Telling Stories with Data;2019-01-07;178112;Tell more effective stories with data. Learn two storytelling methods to help craft compelling narratives from data.;['Data Storytelling']
Business-Intelligence;Practice Exam 3 for Microsoft Power Platform Fundamentals (PL-900);2024-05-09;0;Prepare for certification exams with LinkedIn practice exams. Access multiple practice modes with unlimited attempts, detailed results, and explanations for each answer.;['Microsoft Power Platform']
Business-Intelligence;Hiring a Chief Data Officer;2021-12-08;8239;Find out about the role of a Chief Data Officer and what a CDO can bring to your organization.;['Data Operations', 'Strategic Hiring']
Business-Intelligence;Power BI Weekly;2022-04-07;41466;This is a weekly series covering interesting and useful topics in Power BI.;['Microsoft Power BI', 'Data Analytics', 'Analytics']
Business-Intelligence;Introduction to SuccessFactors Foundation Module;2019-06-18;25586;Explore the capabilities of SAP SuccessFactors Foundation, a key module in SAP. Learn how various subcomponents work in a variety of business roles and devices.;['SAP Successfactors']
Business-Intelligence;SAP BPC Embedded Fundamentals for Planning Applications;2021-06-28;5286;Learn to design, configure, and roll out a complete planning application inside SAP BPC embedded or BI-IP;['SAP BPC']
Business-Intelligence;Time Series Modeling in Excel, R, and Power BI;2023-03-23;17008;Take a deep dive into advanced data analytics methods by learning how to run time series models in Excel, R, and Power BI.;['Time Series Analysis', 'Microsoft Power BI', 'R (Programming Language)', 'Machine Learning', 'Microsoft Excel']
Business-Intelligence;How to Build and Execute a Successful Data Strategy;2024-05-30;3811;Navigate the modern enterprise landscape by developing and implementing effective data strategies that drive decision-making, optimize processes, and achieve business goals.;['Data Strategies', 'IT Strategy']
Business-Intelligence;Cert Prep: Power Automate RPA Developer (PL-500);2024-05-01;1589;An overview for those looking to earn the Power Platform RPA Developer Associate certification.;['Microsoft Power Automate', 'Robotic Process Automation (RPA)']
Business-Intelligence;Advanced Power BI Custom Visuals with d3.js;2021-05-06;27578;Learn how to create custom visuals in Power BI;['Microsoft Power BI', 'D3.js']
Business-Intelligence;ABAP for SAP Users;2019-11-01;37242;Get started with Advanced Business Application Programming (ABAP)—the programming language for creating business applications in SAP.;['ABAP', 'SAP ERP']
Business-Intelligence;Business Automation Tips with Microsoft Flow;2019-03-22;14790;Save time and energy by automating common business tasks using Microsoft Flow. Get tips for saving email attachments, setting up push notifications, creating tasks, and more.;['Microsoft Power Automate']
Business-Intelligence;Microsoft Power Platform Foundations;2021-08-18;35735;Learn about the Power Platform from Microsoft, which includes Power Apps, Power Automate, Power Virtual Agents, and Power BI.;['Microsoft Power Platform']
Business-Intelligence;Power BI Data Analyst (PL-300) Associate Cert Prep: Manage Workspaces on Power BI;2023-06-23;7370;Learn how to manage workspaces in Power BI and prep for the Power BI Data Analyst (PL-300) Associate Cert exam.;['Microsoft Power BI']
Business-Intelligence;Power Automate Quick Tips;2021-10-08;18703;Learn how to make the most of Power Automate with these quick tips.;['Microsoft Power Automate']
Business-Intelligence;Microsoft Power Apps: Using the Dataverse (Formerly the Common Data Service);2021-05-20;14025;Learn how to use the Dataverse (formally the Common Data Service) when creating apps using Power Apps for Dynamics and other software.;['Microsoft Power Apps']
Business-Intelligence;Microsoft Power Platform Fundamentals (PL-900) Exam Tips;2023-01-19;8526;Learn about the topics you need to know to prepare for the PL-900 and earn your Microsoft Power Platform Fundamentals certification.;['Microsoft Power Platform']
Business-Intelligence;Power BI Challenges: 15 Skills-Building Analytics Exercises for Data Professionals;2023-11-28;4008;Test and expand your Power BI skills in this course with a series of challenges.;['Microsoft Power BI', 'Data Analytics']
Business-Intelligence;Microsoft Power Platform Fundamentals (PL-900) Cert Prep: 1 The Business Value of Power Platform by Microsoft Press;2023-06-26;3695;Explore the business value of Power Platform to prepare for the Microsoft Power Platform Fundamentals (PL-900) certification exam.;['Microsoft Power Platform']
Business-Intelligence;Writing a Business Report;2014-11-11;141270;Learn how to write a well-constructed business report.;['Business Reporting']
Business-Intelligence;Build SAP Integration with Node-RED;2022-11-21;4585;Learn how to build applications outside SAP that connect to SAP externally, using the SAP RFC SDK in Node-RED.;['SAP Products', 'Node-RED', 'API Development']
Business-Intelligence;Power Apps: Building Data-Driven Apps;2020-03-06;41639;Learn how to connect Excel and Power Apps to create data-driven business applications.;['Microsoft Power Apps']
Business-Intelligence;Balanced Scorecard and Key Performance Indicators;2016-08-04;205856;Tie your company's mission directly to real metrics. Find out how to use key performance indicators and a balanced scorecard to quantify business performance over time.;['Key Performance Indicators', 'Balanced Scorecard']
Business-Intelligence;Power BI Data Analyst Associate (PL-300) Cert Prep: Managing Datasets in Power BI;2023-05-31;9591;Learn about topics on how to deploy and maintain assets on Power BI, which will help you prepare for the Power BI Data Analyst (PL-300) exam.;['Microsoft Power BI', 'Data Analysis']
Business-Intelligence;Microsoft Power Automate Essential Training;2022-09-27;97170;Learn how to connect Microsoft applications and automate tasks with Power Automate.;['Microsoft Power Automate']
Business-Intelligence;Data Visualization: Storytelling;2020-12-04;260601;Learn the keys to telling a story with data from data visualization expert Bill Shander.;['Data Visualization', 'Data Storytelling']
Business-Intelligence;Power BI: Working Together with Microsoft 365 Apps;2024-01-05;6256;Learn how to use Power BI seamlessly with other Microsoft 365 Apps, such as Excel, PowerPoint, and Outlook.;['Microsoft 365', 'Microsoft Power BI']
Business-Intelligence;Integrate Microsoft Graph in Your Applications;2024-02-15;1207;Learn how to integrate Microsoft Graph into your apps in this course for developers and IT professionals.;['Microsoft Graph', 'Microsoft 365', 'Big Data Analytics']
Business-Intelligence;SAP S/4HANA Essential Training;2024-06-21;17118;This course provides an in-depth exploration of SAP S/4HANA, an enterprise resource planning (ERP) software.;['SAP Products', 'SAP S/4HANA']
Business-Intelligence;Getting Started with Power BI (2023);2023-01-30;192014;Learn how to retrieve and manipulate data in Power BI Service, the online version of Microsoft's data visualization tool.;['Microsoft Power BI']
Business-Intelligence;Microsoft Power Platform Fundamentals (PL-900) Cert Prep: 2 Core Components by Microsoft Press;2023-06-26;1659;Explore the core components of Power Platform to prepare for the Microsoft Power Platform Fundamentals (PL-900) certification exam.;['Microsoft Power Platform']
Business-Intelligence;Picking the Right Chart for Your Data;2018-03-17;66839;Discover how to think more strategically about your data. Learn how to pick the best visual display for the type of data you're working with—and your ultimate communication goals.;['Data Visualization', 'Data Storytelling']
Business-Intelligence;Sales: Analytics-Driven Storytelling;2022-04-20;13756;Discover the power of storytelling with data analytics to engage your audience and drive sales for your business.;['Business Analytics', 'Data Storytelling', 'Sales Presentations']
Business-Intelligence;Microsoft Dynamics 365 and the Power Platform;2019-04-16;60079;Learn how to leverage the Microsoft Power Platform—which is comprised of Microsoft Flow, Power BI, and PowerApps—with the cloud-based functions of Dynamics 365.;['Microsoft Power Platform', 'Microsoft Dynamics 365']
Business-Intelligence;Nano Tips for Data Storytelling and Visualization with Lachezar Arabadzhiev;2023-02-24;11275;Learn how to present data visualizations in an engaging way that gets your message across.;['Data Visualization', 'Data Storytelling']
Business-Intelligence;Material Requirements Planning (MRP) Strategies in SAP;2019-06-18;71427;Discover how to calculate the materials you need for product manufacturing with greater accuracy and speed using the preconfigured MRP strategies in SAP.;['Material Requirements Planning (MRP)', 'SAP ERP']
Business-Intelligence;Machine Learning with Data Reduction in Excel, R, and Power BI;2022-02-09;12301;Explore data reduction techniques from machine learning and how to integrate your methods in Excel, R, and Power BI.;['Microsoft Power BI', 'R (Programming Language)', 'Machine Learning', 'Data Reduction', 'Microsoft Excel']
Business-Intelligence;Landing a Business Intelligence Role;2022-02-09;13351;Learn effective methods to help you search, apply, and interview for positions within the business intelligence field.;['Business Intelligence (BI)', 'Career Path Planning']
Business-Intelligence;Microsoft Power Platform Fundamentals (PL-900) Cert Prep: 5 Power Automate by Microsoft Press;2023-06-27;1206;Explore the core components of Power Automate to prepare for the Microsoft Power Platform Fundamentals (PL-900) certification exam.;['Microsoft Power Platform', 'Microsoft Power Automate']
Business-Intelligence;Google Cloud Professional Cloud Architect Cert Prep: 4 Analyzing and Optimizing Technical and Business Processes;2023-05-12;1834;Prepare for the Google Professional Cloud Architect certification exam topics focused on analyzing and optimizing technical and business processes.;['Google Cloud Platform (GCP)', 'Business Process Analysis', 'Business Process Improvement']
Business-Intelligence;Microsoft Power Apps Essential Training: The Basics;2022-06-23;58891;Learn how to create custom business applications that can run on mobile devices and web browsers—without writing a single line of code—using Microsoft Power Apps.;['Microsoft Power Apps']
Business-Intelligence;Microsoft Power Platform Fundamentals (PL-900) Cert Prep: 4 Power Apps by Microsoft Press;2023-06-27;1527;Explore the core components of Power Apps to prepare for the Microsoft Power Platform Fundamentals (PL-900) certification exam.;['Microsoft Power Platform', 'Microsoft Power Apps']
Business-Intelligence;Microsoft Power Platform Developer Associate (PL-400) Cert Prep by Microsoft Press;2024-05-14;1086;Go over everything you need to prepare for the PL-400 exam, which focuses on the Power Platform from Microsoft.;['No-Code Development', 'Microsoft Power Platform']
Business-Intelligence;SAP ERP Essential Training;2020-11-04;377641;Get started with SAP ERP. Learn about the different modules in this enterprise resource planning platform, as well as basic end-user navigation and reporting in SAP ERP.;['Enterprise Resource Planning (ERP)', 'SAP ERP']
Business-Intelligence;SAP Accounts Payable Boot Camp;2019-07-11;81800;Discover how to effectively manage accounts payable (AP) tasks and transactions as a new SAP Finance user. Learn how to enter and review POs, grasp basic AP reporting, and more.;['SAP Products', 'Accounts Payable (AP)']
Business-Intelligence;Project Online Reporting with Power BI;2020-01-23;38359;Discover how to create visually compelling project reports using Microsoft Project Online and Microsoft Power BI.;['Microsoft Power BI']
Business-Intelligence;Looker Studio for Marketers;2023-04-07;6328;Learn how to create engaging, interactive dashboards to track your digital marketing efforts, online user engagement, and more using Looker Studio.;['Looker (Software)']
